opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00016493,,ACC007851,Opportunity 16493,Closed Lost,37395.81,0.0,2022-12-07,2022-09-16,Social Media,Bestandskunde - Zusatzprodukt,6490
OPP00016494,16494,ACC016347,Opportunity 16494,Closed Won,29358.71,100.0,2023-03-22,2023-01-21,Social Media,Neukunde,
OPP00016495,,ACC014732,Opportunity 16495,Verhandlung,7866.86,44.4,2021-10-07,2021-07-06,Partner,Bestandskunde - Zusatzprodukt,12940
OPP00016496,16496,ACC011825,Opportunity 16496,Closed Won,13306.8,100.0,2023-04-13,2022-11-23,Messe,Bestandskunde - Upgrade,4192
OPP00016497,,ACC000430,Opportunity 16497,Angebot,39114.44,54.1,2022-06-02,2021-12-18,Social Media,Bestandskunde - Upgrade,
OPP00016498,,ACC010546,Opportunity 16498,Interessent,47931.04,27.8,2021-09-15,2021-06-14,Webseite,Neukunde,13438
OPP00016499,16499,ACC012477,Opportunity 16499,Closed Won,47201.14,100.0,2021-10-30,2021-05-05,Partner,Neukunde,6024
OPP00016500,,ACC003408,Opportunity 16500,Verhandlung,8378.67,27.0,2023-03-15,2022-11-23,Social Media,Bestandskunde - Zusatzprodukt,12123
OPP00016501,,ACC003057,Opportunity 16501,Qualifizierung,22810.15,44.3,2024-05-26,2024-02-06,Social Media,Bestandskunde - Zusatzprodukt,12984
OPP00016502,,ACC002873,Opportunity 16502,Qualifizierung,37311.7,25.8,2025-07-30,2025-03-26,Partner,Neukunde,3876
OPP00016503,,ACC006208,Opportunity 16503,Closed Lost,10623.75,0.0,2022-04-09,2022-03-08,Social Media,Bestandskunde - Upgrade,
OPP00016504,,ACC013606,Opportunity 16504,Qualifizierung,17366.82,18.4,2025-08-30,2025-06-22,Empfehlung,Neukunde,6133
OPP00016505,,ACC002989,Opportunity 16505,Closed Lost,31906.91,0.0,2023-02-06,2022-12-12,Messe,Bestandskunde - Zusatzprodukt,15764
OPP00016506,,ACC019530,Opportunity 16506,Closed Lost,34719.73,0.0,2025-04-04,2024-11-08,Webseite,Neukunde,6716
OPP00016507,,ACC003568,Opportunity 16507,Closed Lost,23489.35,0.0,2024-11-17,2024-09-29,Messe,Neukunde,15670
OPP00016508,,ACC010851,Opportunity 16508,Angebot,35255.03,49.0,2025-02-27,2025-01-01,Webseite,Neukunde,
OPP00016509,,ACC017044,Opportunity 16509,Angebot,20692.43,64.2,2021-09-01,2021-07-02,Messe,Neukunde,
OPP00016510,,ACC000630,Opportunity 16510,Interessent,47281.45,74.2,2024-01-02,2023-11-14,Social Media,Bestandskunde - Upgrade,5546
OPP00016511,16511,ACC018865,Opportunity 16511,Closed Won,15595.11,100.0,2025-09-11,2025-05-30,Telefonakquise,Bestandskunde - Zusatzprodukt,9969
OPP00016512,16512,ACC012520,Opportunity 16512,Closed Won,17014.89,100.0,2023-07-11,2023-05-26,Empfehlung,Bestandskunde - Upgrade,
OPP00016513,,ACC000428,Opportunity 16513,Qualifizierung,44814.55,50.6,2021-07-25,2021-03-22,Messe,Bestandskunde - Zusatzprodukt,8942
OPP00016514,,ACC016062,Opportunity 16514,Verhandlung,41607.32,28.5,2025-03-07,2024-12-15,Telefonakquise,Bestandskunde - Zusatzprodukt,4927
OPP00016515,,ACC016312,Opportunity 16515,Closed Lost,21666.22,0.0,2023-01-30,2022-11-20,Partner,Bestandskunde - Upgrade,
OPP00016516,,ACC006380,Opportunity 16516,Qualifizierung,22458.35,58.4,2022-07-30,2022-06-12,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016517,16517,ACC005518,Opportunity 16517,Closed Won,13369.92,100.0,2022-01-11,2021-11-05,Empfehlung,Bestandskunde - Zusatzprodukt,4311
OPP00016518,,ACC005442,Opportunity 16518,Closed Lost,28132.77,0.0,2024-05-02,2024-01-30,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00016519,,ACC002956,Opportunity 16519,Qualifizierung,35067.91,62.1,2025-08-12,2025-02-13,Partner,Bestandskunde - Upgrade,
OPP00016520,,ACC019601,Opportunity 16520,Qualifizierung,40716.38,56.6,2023-01-19,2022-11-08,Telefonakquise,Bestandskunde - Zusatzprodukt,10503
OPP00016521,,ACC018714,Opportunity 16521,Angebot,23482.71,23.9,2023-05-03,2023-01-25,Webseite,Bestandskunde - Zusatzprodukt,
OPP00016522,,ACC006405,Opportunity 16522,Angebot,34634.3,37.3,2022-10-28,2022-09-09,Webseite,Neukunde,6851
OPP00016523,,ACC017031,Opportunity 16523,Qualifizierung,35715.64,71.2,2021-10-04,2021-08-07,Webseite,Bestandskunde - Zusatzprodukt,7568
OPP00016524,16524,ACC011751,Opportunity 16524,Closed Won,38397.14,100.0,2024-05-13,2023-12-14,Empfehlung,Bestandskunde - Upgrade,3559
OPP00016525,,ACC018306,Opportunity 16525,Qualifizierung,10237.56,44.9,2024-12-16,2024-10-17,Social Media,Neukunde,
OPP00016526,,ACC000813,Opportunity 16526,Angebot,37156.75,53.6,2023-05-02,2022-11-05,Webseite,Neukunde,7088
OPP00016527,,ACC007152,Opportunity 16527,Closed Lost,19338.0,0.0,2025-10-31,2025-06-09,Partner,Bestandskunde - Zusatzprodukt,
OPP00016528,,ACC003087,Opportunity 16528,Angebot,18929.5,22.0,2021-09-15,2021-06-02,Partner,Neukunde,4396
OPP00016529,,ACC012822,Opportunity 16529,Angebot,33646.73,73.5,2022-02-25,2021-11-07,Partner,Bestandskunde - Upgrade,
OPP00016530,,ACC003296,Opportunity 16530,Closed Lost,16007.86,0.0,2021-08-18,2021-05-02,Messe,Neukunde,2147
OPP00016531,,ACC002497,Opportunity 16531,Closed Lost,31608.49,0.0,2022-12-08,2022-08-27,Messe,Neukunde,
OPP00016532,16532,ACC019534,Opportunity 16532,Closed Won,19263.52,100.0,2025-09-03,2025-05-24,Telefonakquise,Neukunde,15645
OPP00016533,,ACC010428,Opportunity 16533,Interessent,4180.49,76.3,2022-05-15,2021-12-01,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016534,,ACC018220,Opportunity 16534,Interessent,15386.64,23.0,2024-09-02,2024-07-20,Empfehlung,Bestandskunde - Zusatzprodukt,1411
OPP00016535,,ACC002722,Opportunity 16535,Closed Lost,14465.34,0.0,2025-06-27,2025-03-23,Messe,Bestandskunde - Zusatzprodukt,
OPP00016536,16536,ACC011911,Opportunity 16536,Closed Won,3892.15,100.0,2022-04-20,2021-12-05,Empfehlung,Bestandskunde - Zusatzprodukt,6432
OPP00016537,,ACC017358,Opportunity 16537,Qualifizierung,17135.92,10.5,2021-03-19,2021-01-09,Telefonakquise,Neukunde,13886
OPP00016538,,ACC013436,Opportunity 16538,Closed Lost,47011.82,0.0,2022-06-24,2022-03-04,Social Media,Neukunde,12833
OPP00016539,,ACC018353,Opportunity 16539,Angebot,19724.61,35.6,2024-12-03,2024-06-06,Social Media,Bestandskunde - Upgrade,
OPP00016540,,ACC019837,Opportunity 16540,Closed Lost,25567.94,0.0,2024-07-08,2024-05-07,Messe,Bestandskunde - Upgrade,5794
OPP00016541,,ACC002089,Opportunity 16541,Closed Lost,48457.24,0.0,2024-11-23,2024-06-20,Messe,Bestandskunde - Zusatzprodukt,10255
OPP00016542,16542,ACC003543,Opportunity 16542,Closed Won,5646.58,100.0,2025-04-13,2024-11-08,Partner,Neukunde,4623
OPP00016543,,ACC005226,Opportunity 16543,Verhandlung,6405.19,67.3,2025-06-09,2025-02-02,Empfehlung,Neukunde,12999
OPP00016544,16544,ACC013552,Opportunity 16544,Closed Won,27830.07,100.0,2023-04-26,2023-03-10,Messe,Neukunde,6296
OPP00016545,,ACC007374,Opportunity 16545,Qualifizierung,5842.66,28.9,2023-11-29,2023-06-05,Telefonakquise,Bestandskunde - Zusatzprodukt,11026
OPP00016546,,ACC001759,Opportunity 16546,Closed Lost,11337.82,0.0,2024-12-14,2024-08-08,Social Media,Neukunde,3102
OPP00016547,,ACC012325,Opportunity 16547,Verhandlung,46247.87,18.1,2024-04-12,2023-11-15,Telefonakquise,Bestandskunde - Upgrade,3374
OPP00016548,,ACC012714,Opportunity 16548,Interessent,17888.4,55.7,2023-05-01,2022-12-14,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016549,,ACC016866,Opportunity 16549,Angebot,36022.89,72.1,2022-11-13,2022-08-19,Social Media,Bestandskunde - Upgrade,4527
OPP00016550,16550,ACC000135,Opportunity 16550,Closed Won,34527.85,100.0,2024-08-31,2024-06-12,Messe,Neukunde,15826
OPP00016551,,ACC005636,Opportunity 16551,Verhandlung,19157.06,56.9,2024-01-24,2023-11-15,Webseite,Bestandskunde - Upgrade,
OPP00016552,16552,ACC000500,Opportunity 16552,Closed Won,9067.14,100.0,2022-05-12,2021-11-21,Webseite,Bestandskunde - Zusatzprodukt,11859
OPP00016553,16553,ACC018502,Opportunity 16553,Closed Won,48313.53,100.0,2024-11-25,2024-07-09,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016554,16554,ACC001975,Opportunity 16554,Closed Won,32800.75,100.0,2023-07-02,2023-04-09,Webseite,Bestandskunde - Upgrade,
OPP00016555,,ACC006190,Opportunity 16555,Closed Lost,25261.22,0.0,2022-01-24,2021-10-13,Telefonakquise,Neukunde,9014
OPP00016556,,ACC013906,Opportunity 16556,Angebot,16084.95,70.4,2022-06-06,2022-03-14,Empfehlung,Bestandskunde - Upgrade,14662
OPP00016557,,ACC008430,Opportunity 16557,Closed Lost,19478.24,0.0,2023-06-15,2023-03-19,Messe,Bestandskunde - Zusatzprodukt,90
OPP00016558,,ACC005728,Opportunity 16558,Qualifizierung,41269.28,24.7,2024-03-10,2023-11-30,Messe,Neukunde,
OPP00016559,,ACC005376,Opportunity 16559,Closed Lost,960.73,0.0,2024-06-13,2024-02-23,Social Media,Neukunde,10144
OPP00016560,,ACC006265,Opportunity 16560,Qualifizierung,19297.98,41.5,2025-07-04,2025-04-16,Social Media,Neukunde,13570
OPP00016561,16561,ACC005126,Opportunity 16561,Closed Won,28178.56,100.0,2021-09-03,2021-03-27,Telefonakquise,Bestandskunde - Upgrade,11851
OPP00016562,,ACC003856,Opportunity 16562,Qualifizierung,39808.48,28.1,2025-06-06,2025-05-05,Messe,Bestandskunde - Zusatzprodukt,
OPP00016563,,ACC014130,Opportunity 16563,Angebot,25844.73,58.1,2022-12-10,2022-08-01,Social Media,Bestandskunde - Upgrade,15924
OPP00016564,,ACC006640,Opportunity 16564,Angebot,26490.29,66.0,2025-04-23,2025-02-20,Partner,Bestandskunde - Upgrade,8332
OPP00016565,,ACC005568,Opportunity 16565,Angebot,3472.41,52.4,2024-07-16,2024-06-10,Social Media,Bestandskunde - Zusatzprodukt,2129
OPP00016566,,ACC008939,Opportunity 16566,Qualifizierung,25132.39,57.0,2024-07-17,2024-02-12,Messe,Neukunde,8854
OPP00016567,,ACC009313,Opportunity 16567,Angebot,10706.71,42.0,2024-03-01,2024-01-22,Empfehlung,Neukunde,9457
OPP00016568,,ACC009102,Opportunity 16568,Closed Lost,12891.56,0.0,2025-01-20,2024-09-27,Telefonakquise,Neukunde,
OPP00016569,,ACC010234,Opportunity 16569,Angebot,17079.04,59.4,2023-02-18,2022-09-15,Social Media,Bestandskunde - Zusatzprodukt,769
OPP00016570,,ACC014090,Opportunity 16570,Angebot,815.62,37.3,2022-07-08,2022-01-16,Webseite,Neukunde,
OPP00016571,,ACC018942,Opportunity 16571,Qualifizierung,30477.14,53.4,2021-08-29,2021-07-14,Messe,Bestandskunde - Zusatzprodukt,4295
OPP00016572,,ACC006715,Opportunity 16572,Interessent,29040.86,74.3,2022-07-23,2022-05-29,Partner,Bestandskunde - Zusatzprodukt,950
OPP00016573,,ACC014298,Opportunity 16573,Closed Lost,36511.0,0.0,2024-01-30,2023-09-22,Telefonakquise,Bestandskunde - Upgrade,12156
OPP00016574,,ACC013691,Opportunity 16574,Verhandlung,16295.37,50.3,2022-07-23,2022-05-17,Social Media,Bestandskunde - Upgrade,
OPP00016575,16575,ACC005887,Opportunity 16575,Closed Won,45072.57,100.0,2021-04-27,2021-03-27,Webseite,Bestandskunde - Upgrade,6286
OPP00016576,16576,ACC018425,Opportunity 16576,Closed Won,22049.7,100.0,2025-08-19,2025-03-09,Social Media,Neukunde,15888
OPP00016577,16577,ACC001564,Opportunity 16577,Closed Won,16069.45,100.0,2025-10-30,2025-06-19,Webseite,Neukunde,
OPP00016578,,ACC010304,Opportunity 16578,Verhandlung,28123.34,29.5,2022-04-26,2022-02-05,Messe,Neukunde,13104
OPP00016579,,ACC003870,Opportunity 16579,Verhandlung,11975.42,57.5,2022-06-15,2022-03-16,Partner,Bestandskunde - Zusatzprodukt,9266
OPP00016580,16580,ACC015755,Opportunity 16580,Closed Won,21130.49,100.0,2025-04-12,2024-12-25,Webseite,Bestandskunde - Zusatzprodukt,2191
OPP00016581,16581,ACC003094,Opportunity 16581,Closed Won,37110.61,100.0,2024-11-25,2024-08-13,Empfehlung,Bestandskunde - Upgrade,8384
OPP00016582,16582,ACC015355,Opportunity 16582,Closed Won,6830.95,100.0,2022-04-09,2022-01-10,Empfehlung,Bestandskunde - Upgrade,
OPP00016583,,ACC011253,Opportunity 16583,Closed Lost,44800.92,0.0,2025-08-15,2025-05-17,Social Media,Neukunde,322
OPP00016584,,ACC007144,Opportunity 16584,Qualifizierung,9544.66,74.1,2022-08-30,2022-04-15,Empfehlung,Bestandskunde - Upgrade,11555
OPP00016585,,ACC002024,Opportunity 16585,Verhandlung,40530.6,15.3,2025-04-21,2024-11-02,Messe,Neukunde,
OPP00016586,,ACC004249,Opportunity 16586,Closed Lost,28687.42,0.0,2025-05-22,2025-03-18,Telefonakquise,Neukunde,12259
OPP00016587,,ACC006687,Opportunity 16587,Closed Lost,48024.53,0.0,2025-02-01,2024-08-31,Empfehlung,Neukunde,2088
OPP00016588,,ACC013340,Opportunity 16588,Angebot,20420.48,44.3,2025-11-07,2025-05-27,Telefonakquise,Neukunde,5566
OPP00016589,16589,ACC014714,Opportunity 16589,Closed Won,20386.79,100.0,2025-02-12,2024-11-23,Telefonakquise,Bestandskunde - Upgrade,2575
OPP00016590,,ACC016300,Opportunity 16590,Angebot,23325.22,67.5,2021-11-21,2021-08-08,Webseite,Neukunde,13249
OPP00016591,16591,ACC001444,Opportunity 16591,Closed Won,49826.79,100.0,2023-02-28,2023-01-23,Messe,Neukunde,9309
OPP00016592,,ACC014013,Opportunity 16592,Closed Lost,14725.68,0.0,2022-11-04,2022-09-22,Telefonakquise,Bestandskunde - Upgrade,13537
OPP00016593,,ACC002396,Opportunity 16593,Verhandlung,19416.03,70.6,2023-07-07,2023-03-23,Social Media,Neukunde,13725
OPP00016594,,ACC004405,Opportunity 16594,Angebot,21149.66,29.6,2021-07-15,2021-03-12,Messe,Bestandskunde - Upgrade,10604
OPP00016595,,ACC017146,Opportunity 16595,Angebot,36375.85,69.4,2021-10-24,2021-06-06,Webseite,Bestandskunde - Zusatzprodukt,
OPP00016596,,ACC006448,Opportunity 16596,Angebot,23768.14,20.5,2024-09-19,2024-07-30,Empfehlung,Bestandskunde - Zusatzprodukt,11863
OPP00016597,16597,ACC003009,Opportunity 16597,Closed Won,28765.66,100.0,2025-03-04,2024-10-27,Social Media,Bestandskunde - Upgrade,9402
OPP00016598,,ACC003825,Opportunity 16598,Angebot,33736.69,47.9,2023-07-10,2023-01-20,Webseite,Bestandskunde - Upgrade,9767
OPP00016599,16599,ACC010331,Opportunity 16599,Closed Won,14664.21,100.0,2024-05-20,2023-12-24,Social Media,Bestandskunde - Upgrade,6772
OPP00016600,,ACC014403,Opportunity 16600,Closed Lost,25166.62,0.0,2025-08-13,2025-04-02,Messe,Bestandskunde - Zusatzprodukt,
OPP00016601,,ACC012275,Opportunity 16601,Closed Lost,9081.12,0.0,2024-04-04,2023-12-15,Messe,Neukunde,10312
OPP00016602,,ACC017860,Opportunity 16602,Verhandlung,7487.97,56.1,2024-11-18,2024-08-31,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00016603,,ACC012128,Opportunity 16603,Qualifizierung,9323.0,57.2,2023-09-07,2023-06-06,Telefonakquise,Bestandskunde - Zusatzprodukt,7462
OPP00016604,16604,ACC014518,Opportunity 16604,Closed Won,40188.25,100.0,2023-04-05,2023-02-14,Partner,Bestandskunde - Upgrade,3278
OPP00016605,,ACC000685,Opportunity 16605,Verhandlung,47050.39,33.3,2024-02-09,2023-10-20,Empfehlung,Bestandskunde - Zusatzprodukt,15494
OPP00016606,,ACC002518,Opportunity 16606,Qualifizierung,28206.72,44.4,2025-08-24,2025-03-14,Messe,Bestandskunde - Zusatzprodukt,
OPP00016607,16607,ACC002608,Opportunity 16607,Closed Won,3284.2,100.0,2025-08-22,2025-03-27,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016608,,ACC007579,Opportunity 16608,Interessent,26643.8,57.5,2023-02-21,2022-09-21,Messe,Neukunde,
OPP00016609,16609,ACC018064,Opportunity 16609,Closed Won,38232.3,100.0,2023-02-16,2023-01-10,Messe,Bestandskunde - Upgrade,
OPP00016610,,ACC017695,Opportunity 16610,Closed Lost,20046.03,0.0,2024-10-14,2024-06-20,Telefonakquise,Bestandskunde - Zusatzprodukt,8544
OPP00016611,,ACC002435,Opportunity 16611,Interessent,49448.56,63.3,2023-02-22,2022-11-09,Telefonakquise,Neukunde,49
OPP00016612,,ACC007387,Opportunity 16612,Verhandlung,28028.47,40.2,2021-07-24,2021-02-27,Webseite,Bestandskunde - Upgrade,4664
OPP00016613,,ACC002848,Opportunity 16613,Interessent,31090.16,14.6,2024-06-08,2024-03-26,Messe,Bestandskunde - Zusatzprodukt,
OPP00016614,,ACC016882,Opportunity 16614,Interessent,42220.91,11.8,2022-05-16,2022-04-02,Webseite,Bestandskunde - Upgrade,11596
OPP00016615,,ACC001108,Opportunity 16615,Verhandlung,42230.72,17.9,2022-12-14,2022-06-24,Telefonakquise,Neukunde,13314
OPP00016616,,ACC016421,Opportunity 16616,Verhandlung,11576.73,49.7,2024-03-03,2023-10-16,Webseite,Bestandskunde - Upgrade,
OPP00016617,,ACC003886,Opportunity 16617,Closed Lost,10447.24,0.0,2024-08-05,2024-06-20,Telefonakquise,Bestandskunde - Upgrade,12170
OPP00016618,16618,ACC014918,Opportunity 16618,Closed Won,25824.9,100.0,2024-05-30,2024-04-24,Telefonakquise,Bestandskunde - Upgrade,
OPP00016619,,ACC003409,Opportunity 16619,Qualifizierung,25724.25,55.6,2022-01-29,2021-08-11,Social Media,Bestandskunde - Upgrade,15055
OPP00016620,,ACC006909,Opportunity 16620,Angebot,20947.59,11.4,2023-06-13,2022-12-20,Webseite,Bestandskunde - Zusatzprodukt,
OPP00016621,,ACC010787,Opportunity 16621,Verhandlung,47050.56,68.4,2024-08-10,2024-04-15,Messe,Bestandskunde - Upgrade,8568
OPP00016622,,ACC009621,Opportunity 16622,Angebot,4088.85,76.4,2024-02-29,2023-11-23,Partner,Neukunde,14584
OPP00016623,,ACC000179,Opportunity 16623,Closed Lost,40238.31,0.0,2023-07-11,2023-04-30,Webseite,Bestandskunde - Zusatzprodukt,7041
OPP00016624,16624,ACC016304,Opportunity 16624,Closed Won,27574.91,100.0,2022-10-20,2022-06-04,Telefonakquise,Neukunde,12803
OPP00016625,,ACC014642,Opportunity 16625,Interessent,13284.58,63.6,2024-04-10,2024-02-29,Webseite,Bestandskunde - Zusatzprodukt,11942
OPP00016626,16626,ACC007209,Opportunity 16626,Closed Won,40024.64,100.0,2022-09-13,2022-07-30,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00016627,,ACC014962,Opportunity 16627,Qualifizierung,1388.42,50.2,2022-10-07,2022-04-10,Partner,Bestandskunde - Upgrade,
OPP00016628,,ACC015509,Opportunity 16628,Verhandlung,23618.38,62.1,2024-04-07,2024-01-18,Webseite,Neukunde,42
OPP00016629,,ACC009851,Opportunity 16629,Angebot,27193.87,54.4,2025-05-29,2025-02-26,Messe,Neukunde,15406
OPP00016630,16630,ACC000624,Opportunity 16630,Closed Won,22532.5,100.0,2022-04-27,2022-03-23,Messe,Neukunde,12021
OPP00016631,16631,ACC004224,Opportunity 16631,Closed Won,33846.68,100.0,2021-07-14,2021-02-17,Empfehlung,Bestandskunde - Upgrade,7377
OPP00016632,,ACC013212,Opportunity 16632,Interessent,5011.36,11.0,2024-01-04,2023-09-15,Telefonakquise,Neukunde,
OPP00016633,16633,ACC010921,Opportunity 16633,Closed Won,6784.78,100.0,2021-04-07,2021-01-10,Empfehlung,Bestandskunde - Zusatzprodukt,8485
OPP00016634,,ACC015290,Opportunity 16634,Qualifizierung,29837.04,57.6,2023-04-11,2023-03-06,Empfehlung,Neukunde,10791
OPP00016635,16635,ACC007841,Opportunity 16635,Closed Won,39205.22,100.0,2022-09-28,2022-07-02,Messe,Bestandskunde - Zusatzprodukt,
OPP00016636,16636,ACC004906,Opportunity 16636,Closed Won,49355.55,100.0,2022-01-13,2021-08-22,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00016637,16637,ACC003315,Opportunity 16637,Closed Won,22933.09,100.0,2024-01-18,2023-11-18,Empfehlung,Bestandskunde - Upgrade,756
OPP00016638,,ACC019147,Opportunity 16638,Angebot,44803.39,71.0,2021-12-15,2021-08-22,Social Media,Neukunde,7281
OPP00016639,,ACC006455,Opportunity 16639,Qualifizierung,5078.56,56.4,2025-05-22,2025-02-22,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00016640,16640,ACC011057,Opportunity 16640,Closed Won,24165.0,100.0,2025-01-04,2024-11-10,Webseite,Neukunde,10187
OPP00016641,,ACC009359,Opportunity 16641,Angebot,26563.01,63.8,2024-11-12,2024-09-05,Telefonakquise,Bestandskunde - Upgrade,13159
OPP00016642,16642,ACC010553,Opportunity 16642,Closed Won,41470.55,100.0,2023-03-16,2022-10-31,Partner,Bestandskunde - Zusatzprodukt,
OPP00016643,16643,ACC010752,Opportunity 16643,Closed Won,24322.95,100.0,2023-11-06,2023-07-02,Webseite,Bestandskunde - Upgrade,13606
OPP00016644,,ACC015677,Opportunity 16644,Angebot,31628.53,36.0,2021-09-21,2021-06-17,Messe,Bestandskunde - Upgrade,3037
OPP00016645,,ACC006010,Opportunity 16645,Closed Lost,31489.01,0.0,2023-05-15,2023-01-03,Social Media,Bestandskunde - Zusatzprodukt,9738
OPP00016646,,ACC004047,Opportunity 16646,Closed Lost,37443.44,0.0,2025-02-08,2024-12-01,Partner,Neukunde,6555
OPP00016647,,ACC013272,Opportunity 16647,Closed Lost,19869.5,0.0,2024-05-08,2024-03-23,Partner,Bestandskunde - Zusatzprodukt,9627
OPP00016648,,ACC018746,Opportunity 16648,Closed Lost,37047.28,0.0,2022-09-14,2022-07-14,Telefonakquise,Neukunde,5982
OPP00016649,16649,ACC005695,Opportunity 16649,Closed Won,17759.44,100.0,2023-08-03,2023-05-10,Social Media,Bestandskunde - Upgrade,10989
OPP00016650,,ACC018769,Opportunity 16650,Closed Lost,38484.68,0.0,2023-06-08,2023-02-02,Webseite,Neukunde,5864
OPP00016651,16651,ACC001255,Opportunity 16651,Closed Won,10682.11,100.0,2022-09-01,2022-07-12,Empfehlung,Neukunde,5110
OPP00016652,,ACC010355,Opportunity 16652,Closed Lost,28338.82,0.0,2021-05-05,2021-01-09,Empfehlung,Neukunde,7339
OPP00016653,,ACC015349,Opportunity 16653,Angebot,13986.5,44.9,2025-02-01,2024-09-16,Webseite,Bestandskunde - Upgrade,
OPP00016654,16654,ACC010923,Opportunity 16654,Closed Won,6313.3,100.0,2023-11-06,2023-07-07,Webseite,Bestandskunde - Zusatzprodukt,13170
OPP00016655,,ACC019944,Opportunity 16655,Angebot,9673.5,75.9,2023-03-10,2022-09-26,Partner,Bestandskunde - Upgrade,8310
OPP00016656,,ACC000477,Opportunity 16656,Verhandlung,31845.47,17.1,2023-06-09,2023-03-15,Empfehlung,Bestandskunde - Zusatzprodukt,7873
OPP00016657,,ACC011031,Opportunity 16657,Closed Lost,17685.28,0.0,2024-12-09,2024-11-04,Empfehlung,Bestandskunde - Upgrade,14490
OPP00016658,,ACC013394,Opportunity 16658,Interessent,2371.58,34.7,2025-01-19,2024-09-27,Webseite,Bestandskunde - Zusatzprodukt,14763
OPP00016659,,ACC017150,Opportunity 16659,Angebot,35198.64,45.2,2024-09-30,2024-05-29,Social Media,Bestandskunde - Zusatzprodukt,8807
OPP00016660,,ACC011418,Opportunity 16660,Qualifizierung,42048.23,63.7,2023-09-06,2023-08-01,Social Media,Bestandskunde - Zusatzprodukt,
OPP00016661,,ACC004967,Opportunity 16661,Interessent,3959.93,75.5,2023-02-20,2023-01-16,Empfehlung,Bestandskunde - Upgrade,7021
OPP00016662,,ACC019453,Opportunity 16662,Angebot,15413.57,11.9,2025-03-26,2025-02-23,Social Media,Bestandskunde - Upgrade,
OPP00016663,,ACC019918,Opportunity 16663,Qualifizierung,41116.52,26.6,2024-06-22,2024-03-28,Empfehlung,Bestandskunde - Upgrade,
OPP00016664,,ACC000290,Opportunity 16664,Qualifizierung,41356.71,32.4,2021-11-23,2021-06-16,Telefonakquise,Bestandskunde - Upgrade,11242
